id	Accession	Gene.name	Protein.description	Protein.IDs	Majority.protein.IDs	Fasta.headers	Number.of.proteins	Peptides	Razor.and.unique.peptides	Unique.peptides	Sequence.coverage.percent	Mol.weight.kDa	Sequence.length	Q.value	Score	Intensity	MS.MS.count	Mock_01	Mock_02	Mock_03	BoNT_01	BoNT_02	BoNT_03	Mock_01.norm	Mock_02.norm	Mock_03.norm	BoNT_01.norm	BoNT_02.norm	BoNT_03.norm	log2FC	p.mod	p.adj.BH	Candidate
448	P04906	Gstp1	Glutathione S-transferase P	sp|P04906|GSTP1_RAT	sp|P04906|GSTP1_RAT	sp|P04906|GSTP1_RAT Glutathione S-transferase P OS=Rattus norvegicus OX=10116 GN=Gstp1 PE=1 SV=2	1	5	4	4	34.3	23.439	210	0	119.95	360830000	6	14.3556263936379	14.2390763677023	14.5539892028719	14.3297963382207	14.6093519065709	13.3667320125843	0.0116026079135684	-0.0108051356984126	0.189873904891379	-0.0466419000779532	0.0948181698474037	-0.699127486561608	0.280540864632897	0.222638632504697	0.999354675409622	FALSE
449	P05065	Aldoa	Fructose-bisphosphate aldolase A	sp|P05065|ALDOA_RAT;tr|Q6AY07|Q6AY07_RAT	sp|P05065|ALDOA_RAT;tr|Q6AY07|Q6AY07_RAT	sp|P05065|ALDOA_RAT Fructose-bisphosphate aldolase A OS=Rattus norvegicus OX=10116 GN=Aldoa PE=1 SV=2;tr|Q6AY07|Q6AY07_RAT Fructose-bisphosphate aldolase OS=Rattus norvegicus OX=10116 GN=Aldoart2 PE=2 SV=1	2	33	33	27	81.3	39.351	364	0	323.31	92906000000	170	20.4459686083608	20.3712448928149	20.4622386448159	20.5278358635835	20.6832036726521	20.1596792037294	-0.00931054728127812	0.0101080194964339	-0.0131320230823885	0.040142255367098	0.0574145660108706	-0.0174356653342622	-0.0308185689703131	0.497274785310389	0.999354675409622	FALSE
450	P05197	Eef2	Elongation factor 2	sp|P05197|EF2_RAT;tr|F1LM66|F1LM66_RAT	sp|P05197|EF2_RAT	sp|P05197|EF2_RAT Elongation factor 2 OS=Rattus norvegicus OX=10116 GN=Eef2 PE=1 SV=4	2	28	28	28	39.7	95.283	858	0	323.31	3987700000	54	18.5829578547062	18.4782087221549	18.6050164479114	18.6292000691554	18.767815900367	18.3308381185929	-0.00832392944701055	-0.018930779674689	-0.00635684849801993	0.00550383242788366	0.00602416521469706	0.0177206210181657	-0.0209533920934886	0.605303000609701	0.999354675409622	FALSE
451	F1LND7	Fdps	Farnesyl pyrophosphate synthase	tr|F1LND7|F1LND7_RAT;sp|P05369|FPPS_RAT;tr|A0A0G2JXT3|A0A0G2JXT3_RAT;tr|Q7TPK0|Q7TPK0_RAT	tr|F1LND7|F1LND7_RAT;sp|P05369|FPPS_RAT;tr|A0A0G2JXT3|A0A0G2JXT3_RAT;tr|Q7TPK0|Q7TPK0_RAT	tr|F1LND7|F1LND7_RAT Farnesyl pyrophosphate synthase OS=Rattus norvegicus OX=10116 GN=Fdps PE=1 SV=3;sp|P05369|FPPS_RAT Farnesyl pyrophosphate synthase OS=Rattus norvegicus OX=10116 GN=Fdps PE=2 SV=2;tr|A0A0G2JXT3|A0A0G2JXT3_RAT Farnesyl pyrophosphate synt	4	4	4	4	11.9	40.803	353	0	5.667	95254000	5	15.1658883919712	15.1379517347154	15.1585702439132	15.1158158512021	15.4645138432437	14.7338097718837	0.0126220456582203	0.0788276707259897	-0.0147876146559973	-0.0698649476852138	0.140737545931507	-0.141292287850897	0.0490272637776056	0.567841900061023	0.999354675409622	FALSE
452	P05370	G6pdx	Glucose-6-phosphate 1-dehydrogenase	sp|P05370|G6PD_RAT	sp|P05370|G6PD_RAT	sp|P05370|G6PD_RAT Glucose-6-phosphate 1-dehydrogenase OS=Rattus norvegicus OX=10116 GN=G6pdx PE=1 SV=3	1	18	18	18	40	59.375	515	0	141.15	1144200000	28	17.6827066082815	17.5600342323194	17.6135305018702	17.6868150975764	17.8153457668404	17.4025790968372	0.0290941402890018	0.000564046650535277	-0.0601734783785607	0.000788177009573898	-0.0087766521512983	0.0271309154230875	-0.0165525772401289	0.722682539019024	0.999354675409622	FALSE
453	G3V836	Clu	Clusterin	tr|G3V836|G3V836_RAT;sp|P05371|CLUS_RAT;tr|A0A0G2KB42|A0A0G2KB42_RAT	tr|G3V836|G3V836_RAT;sp|P05371|CLUS_RAT	tr|G3V836|G3V836_RAT Clusterin OS=Rattus norvegicus OX=10116 GN=Clu PE=1 SV=1;sp|P05371|CLUS_RAT Clusterin OS=Rattus norvegicus OX=10116 GN=Clu PE=1 SV=2	3	7	7	7	19.7	51.42	447	0	204.49	349280000	8	16.2713535960356	16.175140167603	16.2582163587901	16.3120852544839	16.42737832445	15.9841736569765	0.0070637531807638	0.00499260707178489	-0.0261649963209385	0.0153809590547441	-0.00742146940399824	-0.00195189929996148	-0.00670540880639142	0.870905679210361	0.999354675409622	FALSE
454	P05503	Mtco1	Cytochrome c oxidase subunit 1	sp|P05503|COX1_RAT	sp|P05503|COX1_RAT	sp|P05503|COX1_RAT Cytochrome c oxidase subunit 1 OS=Rattus norvegicus OX=10116 GN=Mtco1 PE=2 SV=3	1	2	2	2	4.9	56.844	514	0	4.5328	913340000	2	11.9160287184188	11.6853182235005	11.7695486146025	11.7611772134777	11.9339119102308	11.3364507700602	0.159432845988219	0.0228646333934814	-0.00713877008434355	-0.0278331115272102	0.00680608680102068	-0.141980815791948	0.112722183271831	0.141506116205989	0.999354675409622	FALSE
456	P05508	Mtnd4	NADH-ubiquinone oxidoreductase chain 4	sp|P05508|NU4M_RAT	sp|P05508|NU4M_RAT	sp|P05508|NU4M_RAT NADH-ubiquinone oxidoreductase chain 4 OS=Rattus norvegicus OX=10116 GN=Mtnd4 PE=3 SV=3	1	5	5	5	12	51.782	459	0	31.12	686430000	9	15.8637023272713	15.7551483826258	15.9964072842479	15.8839081003122	16.087835732376	15.4560334952892	0.00520698455062862	-0.00920467777118278	0.117820429271102	-0.00700169498275371	0.0588304386562064	-0.124297560853014	0.0620971844100367	0.38257356606063	0.999354675409622	FALSE
457	F1M2P8	Prkca	Protein kinase C	tr|F1M2P8|F1M2P8_RAT;tr|F1LS98|F1LS98_RAT;sp|P05696|KPCA_RAT	tr|F1M2P8|F1M2P8_RAT;tr|F1LS98|F1LS98_RAT;sp|P05696|KPCA_RAT	tr|F1M2P8|F1M2P8_RAT Protein kinase C OS=Rattus norvegicus OX=10116 GN=Prkca PE=1 SV=3;tr|F1LS98|F1LS98_RAT Protein kinase C OS=Rattus norvegicus OX=10116 GN=Prkca PE=1 SV=3;sp|P05696|KPCA_RAT Protein kinase C alpha type OS=Rattus norvegicus OX=10116 GN=Pr	3	20	18	15	33.6	72.77	636	0	120.68	1411100000	26	17.7781541506343	17.6807166364478	17.8093913311527	17.863932160759	17.967755372172	17.4103022776818	-0.00665561862996122	-0.00995085049285488	0.0044900496321843	0.0467079389204592	0.0124356519086216	-0.0963432050040515	0.00836106489477962	0.876823805304085	0.999354675409622	FALSE
458	P05708	Hk1	Hexokinase-1	sp|P05708|HXK1_RAT;tr|M0R3X7|M0R3X7_RAT	sp|P05708|HXK1_RAT	sp|P05708|HXK1_RAT Hexokinase-1 OS=Rattus norvegicus OX=10116 GN=Hk1 PE=1 SV=4	2	58	58	13	59.9	102.41	918	0	323.31	81231000000	306	21.502565732921	21.33897570945	21.4433401953947	21.5168676596209	21.6054867523536	21.2159642498371	0.0428698163616262	-0.0265779247857742	-0.0364472334208232	0.0247572904872768	-0.0247191152049479	0.0344326198561398	-0.0182087123278133	0.703330122955031	0.999354675409622	FALSE
459	P05712	Rab2a	Ras-related protein Rab-2A	sp|P05712|RAB2A_RAT;tr|F1LP82|F1LP82_RAT	sp|P05712|RAB2A_RAT;tr|F1LP82|F1LP82_RAT	sp|P05712|RAB2A_RAT Ras-related protein Rab-2A OS=Rattus norvegicus OX=10116 GN=Rab2a PE=2 SV=1;tr|F1LP82|F1LP82_RAT Ras-related protein Rab-2A OS=Rattus norvegicus OX=10116 GN=Rab2a PE=1 SV=3	2	13	13	8	62.3	23.535	212	0	267.21	3416700000	27	17.4996590619206	17.3811035328025	17.5023812022162	17.5180691246056	17.6646278323568	17.0669720999218	0.0148814721485974	-0.00953177464593397	-0.00248789981207825	0.000877082259254758	0.00934029158559524	-0.139641203271759	0.0440952090391647	0.451247148603854	0.999354675409622	FALSE
460	P05714	Rab4a	Ras-related protein Rab-4A	sp|P05714|RAB4A_RAT	sp|P05714|RAB4A_RAT	sp|P05714|RAB4A_RAT Ras-related protein Rab-4A OS=Rattus norvegicus OX=10116 GN=Rab4a PE=1 SV=3	1	4	2	2	22.9	24.408	218	0	30.978	105490000	2	14.7268567554507	14.6242814213186	14.8632183475824	14.7133328102805	14.8353596218082	14.309405297371	0.0278618366065885	0.0194287847980675	0.144131916482101	-0.0180765611379583	-0.0341452480350347	-0.111425334894706	0.118356560651485	0.0744914499118951	0.999354675409622	FALSE
461	A0A0G2JXC3	Rps21	40S ribosomal protein S21	tr|A0A0G2JXC3|A0A0G2JXC3_RAT;tr|D3ZSE0|D3ZSE0_RAT;sp|P05765|RS21_RAT	tr|A0A0G2JXC3|A0A0G2JXC3_RAT;tr|D3ZSE0|D3ZSE0_RAT;sp|P05765|RS21_RAT	tr|A0A0G2JXC3|A0A0G2JXC3_RAT 40S ribosomal protein S21 OS=Rattus norvegicus OX=10116 GN=Rps21 PE=1 SV=1;tr|D3ZSE0|D3ZSE0_RAT 40S ribosomal protein S21 OS=Rattus norvegicus OX=10116 PE=3 SV=1;sp|P05765|RS21_RAT 40S ribosomal protein S21 OS=Rattus norvegicus	3	2	2	2	30.9	8.866	81	0	3.8226	33541000	2	13.7045521214623	13.5639112445817	13.5056875204723	13.5390376118774	13.7919768208987	14.0811505212719	0.0661071020246398	0.0196085074676934	-0.152849011221502	-0.131821860134537	-0.0169781495380836	0.720869788412683	-0.213067726823077	0.379045422655876	0.999354675409622	FALSE
462	P05982	Nqo1	NAD(P)H dehydrogenase [quinone] 1	sp|P05982|NQO1_RAT	sp|P05982|NQO1_RAT	sp|P05982|NQO1_RAT NAD(P)H dehydrogenase [quinone] 1 OS=Rattus norvegicus OX=10116 GN=Nqo1 PE=1 SV=4	1	5	5	5	19.7	30.946	274	0	13.665	199240000	6	16.0534804841773	15.8913327905593	16.0570609790273	16.1386717821651	16.2450698455086	15.628958093399	0.00717272420422666	-0.060832687090212	-0.00933829320200358	0.0599495696176859	0.0282521345363843	-0.139185379995678	-0.00400486008212696	0.952712313440589	0.999354675409622	FALSE
463	P06214	Alad	Delta-aminolevulinic acid dehydratase	sp|P06214|HEM2_RAT	sp|P06214|HEM2_RAT	sp|P06214|HEM2_RAT Delta-aminolevulinic acid dehydratase OS=Rattus norvegicus OX=10116 GN=Alad PE=1 SV=1	1	5	5	5	17.6	36.031	330	0	46.664	40958000	6	14.252369767926	14.314724844612	14.4012128609158	14.2942617534333	14.4038774875049	14.0382331347318	-0.0365283305963199	0.119969028413326	0.0922232501372798	-0.0270507976633423	-0.0555305620165333	0.0274993227878849	0.0769153282820923	0.231023601750965	0.999354675409622	FALSE
465	Q7TQ70	Fga	Ac1873	tr|Q7TQ70|Q7TQ70_RAT;sp|P06399|FIBA_RAT;CON__P02672	tr|Q7TQ70|Q7TQ70_RAT;sp|P06399|FIBA_RAT	tr|Q7TQ70|Q7TQ70_RAT Ac1873 OS=Rattus norvegicus OX=10116 GN=Fga PE=1 SV=1;sp|P06399|FIBA_RAT Fibrinogen alpha chain OS=Rattus norvegicus OX=10116 GN=Fga PE=1 SV=3	3	4	4	4	4.5	86.656	782	0	5.5708	59714000	4	12.8651339563249	12.6686412651947	12.7238315664953	12.7419514550761	12.866486893738	12.8204981074316	0.129649793144885	0.0272993843382908	-0.0317441089408794	-0.0259471606781816	-0.039507220441151	0.36317823083007	-0.0575062603894805	0.645989513821108	0.999354675409622	FALSE
466	P06685	Atp1a1	Sodium/potassium-transporting ATPase subunit alpha-1	sp|P06685|AT1A1_RAT;tr|F1LRK1|F1LRK1_RAT;sp|P09626|ATP4A_RAT	sp|P06685|AT1A1_RAT	sp|P06685|AT1A1_RAT Sodium/potassium-transporting ATPase subunit alpha-1 OS=Rattus norvegicus OX=10116 GN=Atp1a1 PE=1 SV=1	3	56	39	39	49.3	113.05	1023	0	323.31	52277000000	165	19.8307906128396	19.8307906128396	19.9271326829738	19.947922252902	20.1609103823677	19.4485720777951	-0.0812892814594611	0.0128530008641797	-0.00503872358148411	0.00342790602866061	0.0783205370695536	-0.185343529925443	0.0100400275501543	0.900897702504446	0.999354675409622	FALSE
467	P06686	Atp1a2	Sodium/potassium-transporting ATPase subunit alpha-2	sp|P06686|AT1A2_RAT;tr|A0A0G2JWS9|A0A0G2JWS9_RAT;tr|G3V8S4|G3V8S4_RAT;sp|P54708|AT12A_RAT	sp|P06686|AT1A2_RAT	sp|P06686|AT1A2_RAT Sodium/potassium-transporting ATPase subunit alpha-2 OS=Rattus norvegicus OX=10116 GN=Atp1a2 PE=1 SV=1	4	56	37	36	53.5	112.22	1020	0	323.31	38502000000	128	20.1570903035808	20.1387117742659	20.2597156833578	20.2915394576609	20.4605398868225	19.7466192864003	-0.0786581277175775	-0.002894374708792	0.00387573980324935	0.0233765737882635	0.0542815045250524	-0.210964858319588	0.0185433391277173	0.824981239868016	0.999354675409622	FALSE
468	P06687	Atp1a3	Sodium/potassium-transporting ATPase subunit alpha-3	sp|P06687|AT1A3_RAT	sp|P06687|AT1A3_RAT	sp|P06687|AT1A3_RAT Sodium/potassium-transporting ATPase subunit alpha-3 OS=Rattus norvegicus OX=10116 GN=Atp1a3 PE=1 SV=2	1	58	58	38	56.1	111.69	1013	0	323.31	163340000000	388	21.7176630369532	21.6876524778216	21.7890719035796	21.8252802466515	21.9659251659708	21.3324343468904	-0.0572338562338961	0.0068978669581336	-0.00591650186367626	0.0179689008900731	0.0205183217845697	-0.164298259718233	0.0231861819680505	0.730470979982837	0.999354675409622	FALSE
469	P06761	Hspa5	Endoplasmic reticulum chaperone BiP	sp|P06761|BIP_RAT	sp|P06761|BIP_RAT	sp|P06761|BIP_RAT Endoplasmic reticulum chaperone BiP OS=Rattus norvegicus OX=10116 GN=Hspa5 PE=1 SV=1	1	27	24	24	43.9	72.346	654	0	323.31	5495200000	45	18.3143796694367	18.2259040590984	18.3592176468968	18.4230830734879	18.5216004397237	18.0317658072933	-0.0147158860473586	-0.00904921406207088	0.0100305791565282	0.0615730654294936	0.0219949332405083	-0.0191654616122994	-0.0260456860035346	0.566389391671262	0.999354675409622	FALSE
470	G3V7Z4	Serpine2	Glia-derived nexin	tr|G3V7Z4|G3V7Z4_RAT;sp|P07092|GDN_RAT	tr|G3V7Z4|G3V7Z4_RAT;sp|P07092|GDN_RAT	tr|G3V7Z4|G3V7Z4_RAT Glia-derived nexin OS=Rattus norvegicus OX=10116 GN=Serpine2 PE=3 SV=1;sp|P07092|GDN_RAT Glia-derived nexin OS=Rattus norvegicus OX=10116 GN=Serpine2 PE=1 SV=1	2	3	3	3	9.8	44.049	397	0	37.423	44203000	4	12.8891616915176	12.9383482849647	13.0509879645727	13.2435905431841	13.2812056006079	12.8398336484173	-0.181800701086644	-0.0384718253159516	-0.040065940287777	0.140213698005481	0.0397332570044542	0.0470355423914885	-0.162440321363932	0.0342891553177498	0.999354675409622	FALSE
472	P07153	Rpn1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	sp|P07153|RPN1_RAT;tr|Q6P7A7|Q6P7A7_RAT	sp|P07153|RPN1_RAT;tr|Q6P7A7|Q6P7A7_RAT	sp|P07153|RPN1_RAT Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Rattus norvegicus OX=10116 GN=Rpn1 PE=2 SV=1;tr|Q6P7A7|Q6P7A7_RAT Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Rattus norvegicus O	2	16	16	16	35.9	68.303	605	0	218.29	1000900000	18	16.7892789093749	16.5881436509888	16.7029302044383	16.7041468131183	16.8468370480672	16.453608243799	0.10720727917489	0.000214303112421488	0.000767061982035855	-0.0103392696560561	-0.00574453313198298	0.0497009001774275	0.0248571822933198	0.637790604161535	0.999354675409622	FALSE
474	P07171	Calb1	Calbindin	sp|P07171|CALB1_RAT	sp|P07171|CALB1_RAT	sp|P07171|CALB1_RAT Calbindin OS=Rattus norvegicus OX=10116 GN=Calb1 PE=1 SV=2	1	11	10	10	47.1	29.994	261	0	123.51	1513600000	14	17.5606313743151	17.4862065331885	17.4475837163278	17.5624958516106	17.7559698478726	17.3259729547248	-0.00945998449096563	0.0102574567061214	-0.142599154734415	-0.0400099597698058	0.0153685380674052	0.0340458824972006	-0.050402047771353	0.41144866979387	0.999354675409622	FALSE
475	D4ABJ9	Scd4	Stearoyl-coenzyme A desaturase 4	tr|D4ABJ9|D4ABJ9_RAT;tr|M0RDU8|M0RDU8_RAT;sp|Q6P7B9|ACOD2_RAT;sp|P07308|ACOD1_RAT	tr|D4ABJ9|D4ABJ9_RAT;tr|M0RDU8|M0RDU8_RAT;sp|Q6P7B9|ACOD2_RAT;sp|P07308|ACOD1_RAT	tr|D4ABJ9|D4ABJ9_RAT Stearoyl-coenzyme A desaturase 4 OS=Rattus norvegicus OX=10116 GN=Scd4 PE=3 SV=3;tr|M0RDU8|M0RDU8_RAT Acyl-CoA desaturase 2 OS=Rattus norvegicus OX=10116 GN=Scd2 PE=3 SV=2;sp|Q6P7B9|ACOD2_RAT Acyl-CoA desaturase 2 OS=Rattus norvegicus	4	1	1	1	3.4	40.836	353	0	5.0442	46799000	2	12.5502658068687	11.9156926826154	12.0833463539191	12.2840432724044	12.1515239940649	12.2668743644244	0.392018567345863	-0.148412274583833	-0.0949923978600126	0.0933815803071891	-0.177233196457142	0.386791411479949	-0.0514419668093262	0.799947499278657	0.999354675409622	FALSE
476	P07323	Eno2	Gamma-enolase	sp|P07323|ENOG_RAT	sp|P07323|ENOG_RAT	sp|P07323|ENOG_RAT Gamma-enolase OS=Rattus norvegicus OX=10116 GN=Eno2 PE=1 SV=2	1	19	16	15	64.5	47.14	434	0	323.31	19839000000	81	18.7630242874695	18.7183656400413	18.8355014958009	18.8592678475765	18.9919203745038	18.4462513828107	-0.0504439829381267	-0.00096034804268591	0.00194171313714325	0.0133851245946218	0.0079421530970496	-0.0890526010183768	0.00608756849434534	0.904386113401206	0.999354675409622	FALSE
477	P07335	Ckb	Creatine kinase B-type	sp|P07335|KCRB_RAT	sp|P07335|KCRB_RAT	sp|P07335|KCRB_RAT Creatine kinase B-type OS=Rattus norvegicus OX=10116 GN=Ckb PE=1 SV=2	1	26	26	24	69.8	42.725	381	0	323.31	81077000000	347	20.9241194919829	20.8658963476395	20.9592180639748	20.9891228157823	21.1223730374512	20.5969613403661	-0.0215416687441008	0.0143774692361886	-0.00653460900836694	0.0110472024809593	0.00620192572504408	-0.0705355337824807	0.0131958656867327	0.776765540881327	0.999354675409622	FALSE
478	P07340	Atp1b1	Sodium/potassium-transporting ATPase subunit beta-1	sp|P07340|AT1B1_RAT;tr|A0A096MJI9|A0A096MJI9_RAT	sp|P07340|AT1B1_RAT;tr|A0A096MJI9|A0A096MJI9_RAT	sp|P07340|AT1B1_RAT Sodium/potassium-transporting ATPase subunit beta-1 OS=Rattus norvegicus OX=10116 GN=Atp1b1 PE=1 SV=1;tr|A0A096MJI9|A0A096MJI9_RAT Sodium/potassium-transporting ATPase subunit beta (Fragment) OS=Rattus norvegicus OX=10116 GN=Atp1b1 PE=1	2	17	17	17	49.3	35.201	304	0	323.31	36727000000	65	19.6983078873526	19.6971372610535	19.8272279420926	19.868506086705	20.0623676801624	19.2752379008135	-0.100409416706974	-0.00743776068242902	0.00841912577688636	0.0373743300711503	0.0931404251036998	-0.245315116667562	0.00512410329339859	0.959347328705744	0.999354675409622	FALSE
480	P07483	Fabp3	Fatty acid-binding protein, heart	sp|P07483|FABPH_RAT	sp|P07483|FABPH_RAT	sp|P07483|FABPH_RAT Fatty acid-binding protein, heart OS=Rattus norvegicus OX=10116 GN=Fabp3 PE=1 SV=2	1	7	7	7	49.6	14.775	133	0	52.181	3055000000	12	16.7703025545502	16.7449126539131	16.9553774696009	16.8772361962887	17.0305809305739	16.3192487328175	-0.0709596735953349	-0.00220729190878494	0.0940237291991631	0.00355951556889411	0.0188087514292646	-0.243849208749537	0.0807792351488069	0.390099510722198	0.999354675409622	FALSE
481	P07632	Sod1	Superoxide dismutase [Cu-Zn]	sp|P07632|SODC_RAT	sp|P07632|SODC_RAT	sp|P07632|SODC_RAT Superoxide dismutase [Cu-Zn] OS=Rattus norvegicus OX=10116 GN=Sod1 PE=1 SV=2	1	11	11	11	59.1	15.911	154	0	150.46	16672000000	51	17.7412958036814	17.653964643249	17.7726238664603	17.8422398386425	17.9486067786549	17.4322482684971	-0.00853315365977259	-0.00172203176848434	0.00270339686294169	0.059996428727073	0.0282678703145916	-0.0394164022656225	-0.0187998951137858	0.690284508821879	0.999354675409622	FALSE
483	P07687	Ephx1	Epoxide hydrolase 1	sp|P07687|HYEP_RAT;tr|F1LTS8|F1LTS8_RAT	sp|P07687|HYEP_RAT;tr|F1LTS8|F1LTS8_RAT	sp|P07687|HYEP_RAT Epoxide hydrolase 1 OS=Rattus norvegicus OX=10116 GN=Ephx1 PE=1 SV=1;tr|F1LTS8|F1LTS8_RAT Epoxide hydrolase OS=Rattus norvegicus OX=10116 PE=3 SV=2	2	5	5	5	13.2	52.581	455	0	39.388	108700000	8	15.1299269335104	15.1808804056383	15.3499377296198	15.1352283075899	15.5846395958242	14.7154794387179	-0.0721491411181957	0.0729466133333515	0.127770142734987	-0.0992622196129997	0.212053570196522	-0.208432349332261	0.0747362045662938	0.550960155054044	0.999354675409622	FALSE
484	P07722	Mag	Myelin-associated glycoprotein	sp|P07722|MAG_RAT	sp|P07722|MAG_RAT	sp|P07722|MAG_RAT Myelin-associated glycoprotein OS=Rattus norvegicus OX=10116 GN=Mag PE=1 SV=1	1	14	14	3	31.5	69.352	626	0	323.31	2972400000	29	17.676384112393	17.5367025399908	17.6842829123713	17.6943850953053	17.8383668294953	17.2532196401685	0.0124976821935378	-0.0330416078850568	0.000304969915654596	-0.00191578746847809	0.00397044829672544	-0.132502503452471	0.0367362956161196	0.517595853328939	0.999354675409622	FALSE
486	P07756	Cps1	Carbamoyl-phosphate synthase [ammonia], mitochondrial	sp|P07756|CPSM_RAT	sp|P07756|CPSM_RAT	sp|P07756|CPSM_RAT Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Rattus norvegicus OX=10116 GN=Cps1 PE=1 SV=1	1	2	2	2	1.5	164.58	1500	0	3.0318	18826000	2	10.4749227003798	10.0936816491482	10.2178365596936	10.0681064758588	10.5063075811003	9.3573100690063	0.282628893472431	-0.00446987543557548	0.00545124053003282	-0.1566017836229	0.143503823193806	-0.556819451322612	0.284509223439532	0.171657759442256	0.999354675409622	FALSE
487	P07825	Syp	Synaptophysin	sp|P07825|SYPH_RAT;tr|A0A0G2KAD8|A0A0G2KAD8_RAT	sp|P07825|SYPH_RAT;tr|A0A0G2KAD8|A0A0G2KAD8_RAT	sp|P07825|SYPH_RAT Synaptophysin OS=Rattus norvegicus OX=10116 GN=Syp PE=1 SV=1;tr|A0A0G2KAD8|A0A0G2KAD8_RAT Synaptophysin OS=Rattus norvegicus OX=10116 GN=Syp PE=1 SV=1	2	8	8	8	27.7	33.31	307	0	323.31	18093000000	73	18.8225521598382	18.8245113084407	18.9614666517534	19.0041271780367	19.0885864012997	18.5075004480552	-0.0944976817294887	0.00160374919669687	0.0243252979295516	0.054662883894773	0.00102660873291294	-0.131385106933983	0.0023756599010188	0.972248614293617	0.999354675409622	FALSE
488	P21775	Acaa1a	3-ketoacyl-CoA thiolase A, peroxisomal	sp|P21775|THIKA_RAT;sp|P07871|THIKB_RAT;tr|F1LPD6|F1LPD6_RAT	sp|P21775|THIKA_RAT;sp|P07871|THIKB_RAT;tr|F1LPD6|F1LPD6_RAT	sp|P21775|THIKA_RAT 3-ketoacyl-CoA thiolase A, peroxisomal OS=Rattus norvegicus OX=10116 GN=Acaa1a PE=1 SV=2;sp|P07871|THIKB_RAT 3-ketoacyl-CoA thiolase B, peroxisomal OS=Rattus norvegicus OX=10116 GN=Acaa1b PE=1 SV=2;tr|F1LPD6|F1LPD6_RAT 3-ketoacyl-CoA th	3	8	8	8	24.3	43.833	424	0	53.947	287870000	8	15.2452555803066	15.0732210831099	15.2922856800255	15.3427344556116	15.3190369921492	15.1225044843139	-0.0145520782302556	-0.0924442931032915	0.0123865092324787	0.0505123445005093	-0.111280617386745	0.140861112355545	-0.0582342338567927	0.466235480717698	0.999354675409622	FALSE
489	F1LQC1	Acox1	Acyl-coenzyme A oxidase	tr|F1LQC1|F1LQC1_RAT;sp|P07872|ACOX1_RAT	tr|F1LQC1|F1LQC1_RAT;sp|P07872|ACOX1_RAT	tr|F1LQC1|F1LQC1_RAT Acyl-coenzyme A oxidase OS=Rattus norvegicus OX=10116 GN=Acox1 PE=1 SV=3;sp|P07872|ACOX1_RAT Peroxisomal acyl-coenzyme A oxidase 1 OS=Rattus norvegicus OX=10116 GN=Acox1 PE=1 SV=1	2	5	5	1	11.5	74.508	660	0	104.31	117290000	5	12.6140196144357	12.4207760702042	12.7539061692517	12.6377343076221	12.9050108623903	12.4421918964356	-0.0532213974493659	-0.152322659357205	0.0665736451104389	-0.0619211568372986	0.0672598995060735	0.0531151711289551	-0.0658081084979541	0.393156802142228	0.999354675409622	FALSE
490	P07895	Sod2	Superoxide dismutase [Mn], mitochondrial	sp|P07895|SODM_RAT	sp|P07895|SODM_RAT	sp|P07895|SODM_RAT Superoxide dismutase [Mn], mitochondrial OS=Rattus norvegicus OX=10116 GN=Sod2 PE=1 SV=2	1	13	13	13	63.5	24.674	222	0	323.31	28412000000	59	18.9054222633621	18.8097681287104	18.9286513779854	19.0218529374015	19.0826220569777	18.5727446291724	-0.00265158568244439	-0.00416343801046021	0.000486016684667467	0.0813646357826379	0.00403825693409166	-0.0571649332937034	-0.0115223221437544	0.825319349498292	0.999354675409622	FALSE
491	P07936	Gap43	Neuromodulin	sp|P07936|NEUM_RAT	sp|P07936|NEUM_RAT	sp|P07936|NEUM_RAT Neuromodulin OS=Rattus norvegicus OX=10116 GN=Gap43 PE=1 SV=1	1	23	23	23	80.5	23.603	226	0	323.31	15555000000	107	19.7395993387291	19.9874583275205	19.996451420909	19.8934289320084	20.3305755557966	19.0394974255705	-0.179893264090786	0.162108007024248	0.0568673058329783	-0.0584781233858018	0.240573001977586	-0.601830890670935	0.152939353615197	0.508345849542968	0.999354675409622	FALSE
492	P07943	Akr1b1	Aldose reductase	sp|P07943|ALDR_RAT	sp|P07943|ALDR_RAT	sp|P07943|ALDR_RAT Aldose reductase OS=Rattus norvegicus OX=10116 GN=Akr1b1 PE=1 SV=3	1	9	9	9	40.2	35.797	316	0	193.91	368730000	11	16.3626116603686	16.2774327085901	16.3195310053758	16.3988438756153	16.5229186274371	16.0434759193384	0.00484320388400505	0.0138065344290761	-0.0583289633650125	0.00866096655632598	-0.00535978004662951	-0.0361282505677307	-0.00228405366463238	0.959957559114498	0.999354675409622	FALSE
